topic,source,author,title,description,content,published_at,url
tanker shipping,ETF Daily News,MarketBeat News,HighTower Advisors LLC Raises Holdings in Scorpio Tankers Inc. (NYSE:STNG),"HighTower Advisors LLC raised its position in Scorpio Tankers Inc. (NYSE:STNG – Free Report) by 38.1% during the third quarter, HoldingsChannel reports. The firm owned 12,041 shares of the shipping company’s stock after purchasing an additional 3,322 shares d…","HighTower Advisors LLC raised its position in Scorpio Tankers Inc. (NYSE:STNG – Free Report) by 38.1% during the third quarter, HoldingsChannel reports. The firm owned 12,041 shares of the shipping c… [+5312 chars]",2024-12-19T08:20:53Z,https://www.etfdailynews.com/2024/12/19/hightower-advisors-llc-raises-holdings-in-scorpio-tankers-inc-nysestng/
tanker shipping,ETF Daily News,MarketBeat News,BNP Paribas Financial Markets Has $1.32 Million Holdings in TORM plc (NASDAQ:TRMD),"BNP Paribas Financial Markets trimmed its holdings in TORM plc (NASDAQ:TRMD – Free Report) by 57.8% in the third quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The fund owned 38,649 shares of th…","BNP Paribas Financial Markets trimmed its holdings in TORM plc (NASDAQ:TRMD – Free Report) by 57.8% in the third quarter, according to the company in its most recent Form 13F filing with the Securiti… [+3153 chars]",2024-12-10T08:30:59Z,https://www.etfdailynews.com/2024/12/10/bnp-paribas-financial-markets-has-1-32-million-holdings-in-torm-plc-nasdaqtrmd/
tanker shipping,ETF Daily News,MarketBeat News,Public Employees Retirement System of Ohio Takes Position in Okeanis Eco Tankers Corp. (NYSE:ECO),"Public Employees Retirement System of Ohio purchased a new position in shares of Okeanis Eco Tankers Corp. (NYSE:ECO – Free Report) during the 3rd quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The fund purc…","Public Employees Retirement System of Ohio purchased a new position in shares of Okeanis Eco Tankers Corp. (NYSE:ECO – Free Report) during the 3rd quarter, according to its most recent Form 13F filin… [+3304 chars]",2024-12-21T09:55:13Z,https://www.etfdailynews.com/2024/12/21/public-employees-retirement-system-of-ohio-takes-position-in-okeanis-eco-tankers-corp-nyseeco/
tanker shipping,ETF Daily News,MarketBeat News,Natixis Advisors LLC Takes Position in TORM plc (NASDAQ:TRMD),"Natixis Advisors LLC purchased a new stake in TORM plc (NASDAQ:TRMD – Free Report) during the third quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The institutional investor purchased 21,358 s…","Natixis Advisors LLC purchased a new stake in TORM plc (NASDAQ:TRMD – Free Report) during the third quarter, according to the company in its most recent Form 13F filing with the Securities and Exchan… [+3154 chars]",2024-11-28T08:08:53Z,https://www.etfdailynews.com/2024/11/28/natixis-advisors-llc-takes-position-in-torm-plc-nasdaqtrmd/
tanker shipping,ETF Daily News,MarketBeat News,TORM (NASDAQ:TRMD) Trading Down 0.4% – Should You Sell?,"TORM plc (NASDAQ:TRMD – Get Free Report)’s stock price dropped 0.4% during trading on Thursday . The company traded as low as $20.69 and last traded at $21.09. Approximately 1,275,522 shares changed hands during mid-day trading, an increase of 59% from the av…","TORM plc (NASDAQ:TRMD – Get Free Report)’s stock price dropped 0.4% during trading on Thursday . The company traded as low as $20.69 and last traded at $21.09. Approximately 1,275,522 shares changed … [+2815 chars]",2024-11-30T09:05:06Z,https://www.etfdailynews.com/2024/11/30/torm-nasdaqtrmd-trading-down-0-4-should-you-sell/
tanker shipping,ETF Daily News,MarketBeat News,TORM plc (NASDAQ:TRMD) Sees Significant Increase in Short Interest,"TORM plc (NASDAQ:TRMD – Get Free Report) was the recipient of a significant increase in short interest in the month of November. As of November 15th, there was short interest totalling 3,480,000 shares, an increase of 27.5% from the October 31st total of 2,73…","TORM plc (NASDAQ:TRMD – Get Free Report) was the recipient of a significant increase in short interest in the month of November. As of November 15th, there was short interest totalling 3,480,000 shar… [+3238 chars]",2024-12-02T09:41:06Z,https://www.etfdailynews.com/2024/12/02/torm-plc-nasdaqtrmd-sees-significant-increase-in-short-interest/
tanker shipping,ETF Daily News,MarketBeat News,Walleye Capital LLC Decreases Stake in TORM plc (NASDAQ:TRMD),"Walleye Capital LLC reduced its holdings in TORM plc (NASDAQ:TRMD – Free Report) by 77.6% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The institutional investor owned 22,396 …","Walleye Capital LLC reduced its holdings in TORM plc (NASDAQ:TRMD – Free Report) by 77.6% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities and E… [+3389 chars]",2024-12-08T09:07:04Z,https://www.etfdailynews.com/2024/12/08/walleye-capital-llc-decreases-stake-in-torm-plc-nasdaqtrmd/
tanker shipping,ETF Daily News,MarketBeat News,Okeanis Eco Tankers (NYSE:ECO) versus Euronav (NYSE:CMBT) Financial Comparison,"Euronav (NYSE:CMBT – Get Free Report) and Okeanis Eco Tankers (NYSE:ECO – Get Free Report) are both transportation companies, but which is the superior stock? We will compare the two businesses based on the strength of their dividends, valuation, profitabilit…","Euronav (NYSE:CMBT – Get Free Report) and Okeanis Eco Tankers (NYSE:ECO – Get Free Report) are both transportation companies, but which is the superior stock? We will compare the two businesses based… [+3684 chars]",2024-12-02T07:23:06Z,https://www.etfdailynews.com/2024/12/02/okeanis-eco-tankers-nyseeco-versus-euronav-nysecmbt-financial-comparison/
tanker shipping,ETF Daily News,MarketBeat News,Okeanis Eco Tankers (NYSE:ECO) Shares Gap Down – Here’s Why,"Okeanis Eco Tankers Corp. (NYSE:ECO – Get Free Report)’s share price gapped down before the market opened on Wednesday . The stock had previously closed at $22.04, but opened at $21.30. Okeanis Eco Tankers shares last traded at $21.47, with a volume of 73,745…","Okeanis Eco Tankers Corp. (NYSE:ECO – Get Free Report)’s share price gapped down before the market opened on Wednesday . The stock had previously closed at $22.04, but opened at $21.30. Okeanis Eco T… [+2937 chars]",2024-11-29T09:39:01Z,https://www.etfdailynews.com/2024/11/29/okeanis-eco-tankers-nyseeco-shares-gap-down-heres-why/
tanker shipping,ETF Daily News,MarketBeat News,BNP Paribas Financial Markets Boosts Stake in Okeanis Eco Tankers Corp. (NYSE:ECO),"BNP Paribas Financial Markets boosted its holdings in shares of Okeanis Eco Tankers Corp. (NYSE:ECO – Free Report) by 409.9% in the 3rd quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The institutio…","BNP Paribas Financial Markets boosted its holdings in shares of Okeanis Eco Tankers Corp. (NYSE:ECO – Free Report) by 409.9% in the 3rd quarter, according to the company in its most recent 13F filing… [+3456 chars]",2024-12-13T08:27:03Z,https://www.etfdailynews.com/2024/12/13/bnp-paribas-financial-markets-boosts-stake-in-okeanis-eco-tankers-corp-nyseeco/
tanker shipping,ETF Daily News,MarketBeat News,Thrivent Financial for Lutherans Makes New Investment in TORM plc (NASDAQ:TRMD),"Thrivent Financial for Lutherans purchased a new stake in shares of TORM plc (NASDAQ:TRMD – Free Report) during the 3rd quarter, HoldingsChannel.com reports. The institutional investor purchased 6,553 shares of the company’s stock, valued at approximately $22…","Thrivent Financial for Lutherans purchased a new stake in shares of TORM plc (NASDAQ:TRMD – Free Report) during the 3rd quarter, HoldingsChannel.com reports. The institutional investor purchased 6,55… [+3236 chars]",2024-12-07T08:14:51Z,https://www.etfdailynews.com/2024/12/07/thrivent-financial-for-lutherans-makes-new-investment-in-torm-plc-nasdaqtrmd/
tanker shipping,ETF Daily News,MarketBeat News,"Verition Fund Management LLC Sells 56,175 Shares of Nordic American Tankers Limited (NYSE:NAT)","Verition Fund Management LLC trimmed its position in shares of Nordic American Tankers Limited (NYSE:NAT – Free Report) by 71.4% during the 3rd quarter, Holdings Channel.com reports. The institutional investor owned 22,485 shares of the shipping company’s sto…","Verition Fund Management LLC trimmed its position in shares of Nordic American Tankers Limited (NYSE:NAT – Free Report) by 71.4% during the 3rd quarter, Holdings Channel.com reports. The institutiona… [+3325 chars]",2024-12-18T08:25:08Z,https://www.etfdailynews.com/2024/12/18/verition-fund-management-llc-sells-56175-shares-of-nordic-american-tankers-limited-nysenat/
tanker shipping,[Removed],,[Removed],[Removed],[Removed],2024-12-16T14:57:06Z,https://removed.com
tanker shipping,ETF Daily News,MarketBeat News,Scorpio Tankers (NYSE:STNG) Reaches New 12-Month Low Following Analyst Downgrade,Scorpio Tankers Inc. (NYSE:STNG – Get Free Report) shares reached a new 52-week low during trading on Thursday after Jefferies Financial Group lowered their price target on the stock from $80.00 to $75.00. Jefferies Financial Group currently has a buy rating …,Scorpio Tankers Inc. (NYSE:STNG – Get Free Report) shares reached a new 52-week low during trading on Thursday after Jefferies Financial Group lowered their price target on the stock from $80.00 to $… [+4931 chars],2024-12-14T06:22:58Z,https://www.etfdailynews.com/2024/12/14/scorpio-tankers-nysestng-reaches-new-12-month-low-following-analyst-downgrade/
tanker shipping,ETF Daily News,MarketBeat News,"Massachusetts Financial Services Co. MA Sells 1,105 Shares of Teekay Tankers Ltd. (NYSE:TNK)","Massachusetts Financial Services Co. MA decreased its position in shares of Teekay Tankers Ltd. (NYSE:TNK – Free Report) by 2.4% during the third quarter, Holdings Channel reports. The fund owned 45,652 shares of the shipping company’s stock after selling 1,1…","Massachusetts Financial Services Co. MA decreased its position in shares of Teekay Tankers Ltd. (NYSE:TNK – Free Report) by 2.4% during the third quarter, Holdings Channel reports. The fund owned 45,… [+4470 chars]",2024-11-27T09:32:55Z,https://www.etfdailynews.com/2024/11/27/massachusetts-financial-services-co-ma-sells-1105-shares-of-teekay-tankers-ltd-nysetnk/
tanker shipping,ETF Daily News,MarketBeat News,Analysts Set Scorpio Tankers Inc. (NYSE:STNG) Price Target at $76.40,"Shares of Scorpio Tankers Inc. (NYSE:STNG – Get Free Report) have been given an average recommendation of “Moderate Buy” by the six ratings firms that are presently covering the company, MarketBeat reports. Three equities research analysts have rated the stoc…","Shares of Scorpio Tankers Inc. (NYSE:STNG – Get Free Report) have been given an average recommendation of “Moderate Buy” by the six ratings firms that are presently covering the company, MarketBeat r… [+4683 chars]",2024-11-25T09:03:10Z,https://www.etfdailynews.com/2024/11/25/analysts-set-scorpio-tankers-inc-nysestng-price-target-at-76-40/
tanker shipping,Rigzone,Julian Lee,Sanctioned Russia Oil Tanker Turns Back from Detour Around UK,The vessel made a u-turn and headed south toward the English Channel hours after Bloomberg published a story highlighting its unusual route.,A tanker hauling Russian crude from the Baltic Sea to India that was observed heading toward the Shetland Islands — a route that would have taken it on a detour around the northern tip of the UK — ma… [+1387 chars],2024-12-09T14:00:01Z,https://www.rigzone.com/news/wire/sanctioned_russia_oil_tanker_turns_back_from_detour_around_uk-09-dec-2024-178987-article/
tanker shipping,ETF Daily News,MarketBeat News,Nordic American Tankers Limited (NYSE:NAT) Shares Purchased by Quantbot Technologies LP,"Quantbot Technologies LP grew its holdings in shares of Nordic American Tankers Limited (NYSE:NAT – Free Report) by 198.9% in the 3rd quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The institutional in…","Quantbot Technologies LP grew its holdings in shares of Nordic American Tankers Limited (NYSE:NAT – Free Report) by 198.9% in the 3rd quarter, according to the company in its most recent filing with … [+4152 chars]",2024-12-03T08:53:12Z,https://www.etfdailynews.com/2024/12/03/nordic-american-tankers-limited-nysenat-shares-purchased-by-quantbot-technologies-lp/
tanker shipping,ETF Daily News,MarketBeat News,UBS AM a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC Purchases New Holdings in Scorpio Tankers Inc. (NYSE:STNG),"UBS AM a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC acquired a new position in shares of Scorpio Tankers Inc. (NYSE:STNG – Free Report) during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities an…","UBS AM a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC acquired a new position in shares of Scorpio Tankers Inc. (NYSE:STNG – Free Report) during the 3rd quarter, according to the compa… [+4971 chars]",2024-12-22T08:18:47Z,https://www.etfdailynews.com/2024/12/22/ubs-am-a-distinct-business-unit-of-ubs-asset-management-americas-llc-purchases-new-holdings-in-scorpio-tankers-inc-nysestng/
